T_K,J_exp,J_calc,J_sink,J_trap1,J_trap2,J_trap3,J_trap4,J_trap5
5.932500000000000000e+02,8.181421217278577920e+17,8.067080972781469440e+17,9.105035754427057920e+17,2.816908826575700160e+17,4.148730924945134080e+17,1.106788300180069920e+17,7.077411134175857500e+14,1.083131978007400879e+12
5.941276667668270193e+02,8.283627287619836160e+17,8.101038246270801920e+17,9.143639851978100480e+17,2.764584849781475200e+17,4.203887932160046720e+17,1.138433029113690720e+17,7.332866487625402500e+14,1.132676399194612305e+12
5.942787695312499636e+02,8.384909604439784960e+17,8.106900824538580480e+17,9.150325369355883520e+17,2.755592755182559040e+17,4.213362572028284160e+17,1.143902190852313440e+17,7.377082751308558750e+14,1.141265955608484375e+12
5.951900024414060226e+02,8.448606855654021120e+17,8.142833957271392000e+17,9.192003353077711360e+17,2.701967124616870720e+17,4.269714709749573120e+17,1.177629381783685920e+17,7.652172819333492500e+14,1.195226108136820068e+12
5.956799926757810226e+02,8.461932548589388800e+17,8.162412646461152000e+17,9.215007986884942080e+17,2.673407649440646400e+17,4.299657775090951680e+17,1.196096891452938240e+17,7.803888521988401250e+14,1.225220992942010498e+12
5.961408300781259868e+02,8.472311934513475840e+17,8.180960485824368640e+17,9.236952814720962560e+17,2.646692540544853120e+17,4.327630956111544320e+17,1.213638940735025920e+17,7.948563539364677500e+14,1.253944758177781006e+12
5.965484900841349827e+02,8.481286401698379520e+17,8.197489046731161600e+17,9.256638930729012480e+17,2.623196003606859840e+17,4.352200080816525440e+17,1.229314532882025920e+17,8.078372828847608750e+14,1.279831624922184814e+12
5.971300048828129547e+02,8.476272563808889600e+17,8.221324311972960000e+17,9.285303312328010240e+17,2.589968242114523840e+17,4.386871988583394560e+17,1.252011366805989600e+17,8.267437327746355000e+14,1.317775850397860840e+12
5.976199951171879547e+02,8.535381422294942720e+17,8.241583623224000000e+17,9.309845564840419840e+17,2.562173484458366400e+17,4.415822310442094720e+17,1.271367530770407200e+17,8.429460024368272500e+14,1.350464205859693848e+12
5.978876765324520193e+02,8.593559024053729280e+17,8.252755283973171200e+17,9.323483765853218560e+17,2.547109717303371840e+17,4.431481034754380160e+17,1.282079058333530720e+17,8.519582216553846250e+14,1.368746329151427246e+12
5.985899658203129547e+02,8.617187662534698240e+17,8.282219127582497280e+17,9.359600250306874880e+17,2.507771765780405440e+17,4.472322897498399360e+17,1.310388130078449760e+17,8.758473182681186250e+14,1.417362975766431885e+12
5.990799560546879547e+02,8.623630500029999360e+17,8.303036621289918720e+17,9.385366419026778880e+17,2.480635898096289920e+17,4.500411532741387520e+17,1.330488691133523040e+17,8.929289299114430000e+14,1.452386075189823242e+12
5.997999877929689774e+02,8.636179653511572480e+17,8.333939644398269440e+17,9.423897618369254400e+17,2.441141865121890240e+17,4.541181741335646720e+17,1.360452682067557440e+17,9.185417002850506250e+14,1.505228100398410889e+12
6.000499877929689774e+02,8.656417097607682560e+17,8.344749034333393920e+17,9.437446463097921280e+17,2.427526655930663040e+17,4.555208428514347520e+17,1.370965250696099520e+17,9.275652050760291250e+14,1.523926427725130859e+12
6.005300292968750000e+02,8.645962142645533440e+17,8.365613793299610880e+17,9.463691809465331200e+17,2.401519585473670720e+17,4.581958932197212160e+17,1.391303402491211360e+17,9.450765798756538750e+14,1.560332050190288330e+12
6.010200195312500000e+02,8.658652973005608960e+17,8.387167785582568960e+17,9.491021695660587520e+17,2.375295069489605440e+17,4.608832257355541760e+17,1.412422045841921440e+17,9.633864168488130000e+14,1.598675000822575928e+12
6.015000000000000000e+02,8.663709113858042880e+17,8.408367471164943360e+17,9.517971330762302720e+17,2.349716358857072320e+17,4.635006530867891200e+17,1.433232589846282720e+17,9.814735691215288750e+14,1.636649630155914062e+12
6.019899902343750000e+02,8.688717077571779840e+17,8.430287884475304960e+17,9.546059788528652800e+17,2.323960803226361600e+17,4.661240518866098560e+17,1.454876620909485440e+17,1.000428230013998875e+15,1.676760451811897461e+12
6.025253530649040385e+02,8.655074883442543360e+17,8.454342319435339520e+17,9.576961446822947840e+17,2.295956469819194880e+17,4.689714785004016000e+17,1.478678572157783040e+17,1.021328927940710500e+15,1.721113714103592041e+12
6.029599609375000000e+02,8.633241452002246400e+17,8.474107792438301440e+17,9.602532272771096320e+17,2.273533582579161920e+17,4.712398541956640000e+17,1.498352137578647040e+17,1.038732119892777500e+15,1.758326395083149170e+12
6.034400024414060226e+02,8.639736540633113600e+17,8.495979976165770240e+17,9.630857294325163520e+17,2.248820506865928000e+17,4.737377368128384000e+17,1.520143882064646080e+17,1.058031919670489875e+15,1.799645181952441895e+12
6.036799926757810226e+02,8.672291759581041920e+17,8.507070868078478080e+17,9.645330988929834240e+17,2.236673658873989760e+17,4.749570598000878080e+17,1.531275960566125760e+17,1.067979099638944500e+15,1.821135860851287354e+12
6.040642136793869668e+02,8.699432396386888960e+17,8.524827230676663040e+17,9.668503171253730560e+17,2.217226725384109760e+17,4.769091788231840000e+17,1.549098262316018240e+17,1.083904395434758500e+15,1.855542136740768066e+12
6.046500244140629547e+02,8.725785762222577920e+17,8.552092222199984640e+17,9.704212473186720000e+17,2.187837763931257920e+17,4.798477363867461760e+17,1.576573981771484480e+17,1.108569934498935875e+15,1.909085137752132324e+12
6.053800048828129547e+02,8.764622504347404800e+17,8.586357336540960000e+17,9.749282037618460160e+17,2.151610049174376960e+17,4.834525005994270080e+17,1.611267870368836480e+17,1.139885912830795000e+15,1.977441167324611328e+12
6.058599853515629547e+02,8.735248189077614080e+17,8.609227086399133440e+17,9.779575312109061120e+17,2.128259054194210880e+17,4.857532024095515520e+17,1.634633491137580800e+17,1.161189281054444000e+15,2.024414183233291504e+12
6.061099853515629547e+02,8.737845307193762560e+17,8.621140753869242880e+17,9.795357300113331200e+17,2.116099147837362880e+17,4.869511536480686080e+17,1.646806603732669440e+17,1.172289127463897250e+15,2.048891363563275146e+12
6.070700073242189774e+02,8.709147184873762560e+17,8.667371441558375680e+17,9.856880079071988480e+17,2.070081558599243840e+17,4.914485924351691520e+17,1.694367066765923840e+17,1.215974842184921500e+15,2.145934179282264893e+12
6.071265446589550265e+02,8.732199966390598400e+17,8.670105421277128960e+17,9.860524977186247680e+17,2.067387522021865280e+17,4.917110239155726720e+17,1.697187243426542400e+17,1.218572660487890250e+15,2.151721264162243652e+12
6.077999877929689774e+02,8.771915025548691200e+17,8.702956874656139520e+17,9.904477578342421760e+17,2.035707115601942080e+17,4.947731932895358080e+17,1.731283228875456000e+17,1.250180763848561250e+15,2.222579412844643066e+12
6.080400390625000000e+02,8.749996488738661120e+17,8.714730319297230080e+17,9.920263732605762560e+17,2.024505430233862720e+17,4.958505575109905280e+17,1.743548638704074880e+17,1.261595038872233500e+15,2.248264465603150391e+12
6.087700195312500000e+02,8.747989845297022720e+17,8.750791840665383680e+17,9.968746924786908160e+17,1.990820068753208960e+17,4.990662260019015040e+17,1.781323423045310400e+17,1.296941747184412250e+15,2.328233337288701172e+12
6.088069411057690559e+02,8.737823705375372800e+17,8.752627537679691520e+17,9.971220831838259200e+17,1.989133441138095680e+17,4.992261281757480320e+17,1.783255618201121600e+17,1.298758390825177750e+15,2.332362456416728027e+12
6.092500000000000000e+02,8.735156657744162560e+17,8.774655901851498240e+17,1.000090771645462784e+18,1.968893909756631040e+17,5.011449542619164800e+17,1.806441960070972800e+17,1.320558114514476750e+15,2.381911885953302734e+12
6.102199707031250000e+02,8.769984276763114240e+17,8.823430237779973120e+17,1.006689468598315136e+18,1.925399111471025920e+17,5.052116389520417280e+17,1.858256333015759680e+17,1.369709425311357250e+15,2.494598143317449707e+12
6.104599609375000000e+02,8.795873171592143360e+17,8.835567885310515200e+17,1.008334632032850048e+18,1.914742744608361600e+17,5.062001600034410240e+17,1.871214791521206720e+17,1.382059741364852750e+15,2.523041348274165527e+12
6.111900024414060226e+02,8.830682782861094400e+17,8.872811240082753280e+17,1.013396299870711168e+18,1.882812065845110080e+17,5.091248965006526080e+17,1.911279393902581440e+17,1.420514411340562500e+15,2.612202287412809082e+12
6.116699829101560226e+02,8.847317554296705280e+17,8.897474749498869760e+17,1.016755092503765888e+18,1.862091433851637440e+17,5.110001651112632320e+17,1.937993989126406720e+17,1.446316382505636500e+15,2.672383689634542969e+12
6.119100341796879547e+02,8.854160487296098560e+17,8.909870243956051200e+17,1.018445487966466688e+18,1.851821838037357120e+17,5.119217308182958080e+17,1.951482420375701760e+17,1.459398293570335500e+15,2.703016080241041992e+12
6.124000244140629547e+02,8.852826793679296000e+17,8.935180864692656640e+17,1.021897453294372480e+18,1.830873866142218880e+17,5.138002590971701120e+17,1.979034928777206720e+17,1.486129247022589750e+15,2.765628425699369141e+12
6.131199951171879547e+02,8.901572099232785920e+17,8.972791749472710400e+17,1.027041419259005440e+18,1.800753872144342080e+17,5.164415798769789440e+17,2.020450229091629760e+17,1.526719306914868250e+15,2.861610785398023438e+12
6.133599853515629547e+02,8.943960875796824320e+17,8.985328711066060800e+17,1.028756074580549760e+18,1.790713874145049600e+17,5.173220201369152000e+17,2.034255329196437440e+17,1.540249326878961000e+15,2.893604905297575195e+12
6.136867822265629684e+02,8.970595079727642880e+17,9.002576403045889280e+17,1.031120282903730304e+18,1.777323907169001920e+17,5.184685748100373120e+17,2.053463533906288000e+17,1.559259395465075000e+15,2.938965929492098633e+12
6.143299560546879547e+02,8.974493574766339840e+17,9.036550538307491840e+17,1.035778101328572672e+18,1.751016821887111040e+17,5.207165914623151360e+17,2.091334281637168320e+17,1.596768955238966500e+15,3.028534184997066895e+12
6.148099975585939774e+02,9.002900464747312640e+17,9.062147002633066240e+17,1.039293419994323456e+18,1.731772835222490560e+17,5.223194434125953920e+17,2.120186480097405120e+17,1.625616796046846250e+15,3.098017113202400391e+12
6.155400390625000000e+02,8.985466797765957120e+17,9.101205160697310720e+17,1.044660421491008640e+18,1.702723959491348480e+17,5.247144744811815680e+17,2.164397775379148160e+17,1.669976878092154000e+15,3.205204628158212402e+12
6.157800292968750000e+02,8.979619690689575680e+17,9.114147606849180160e+17,1.046440941439235200e+18,1.693345522916702720e+17,5.254679128505228800e+17,2.179196909210557120e+17,1.684950717442054250e+15,3.241660391210163574e+12
6.160200195312500000e+02,8.989173567769760000e+17,9.127090053001049600e+17,1.048221461387461888e+18,1.683967086342056640e+17,5.262213512198641920e+17,2.193996043041965760e+17,1.699924556791954500e+15,3.278116154262115234e+12
6.169899902343750000e+02,9.048308731537696000e+17,9.179715932600503040e+17,1.055466091269083648e+18,1.646599918244998080e+17,5.291563740049514240e+17,2.254672684492926720e+17,1.761736362463635750e+15,3.429524738887413574e+12
6.172299804687500000e+02,9.066708274363447040e+17,9.192783838323168000e+17,1.057265765190796544e+18,1.637434791360629760e+17,5.298661162602120960e+17,2.269814088850614400e+17,1.777222667965679500e+15,3.467592985554997070e+12
6.179499511718750000e+02,9.032200259367264000e+17,9.232271372200235520e+17,1.062706515683521024e+18,1.610432412537482560e+17,5.318909771471259520e+17,2.316056414738983360e+17,1.824926314700487250e+15,3.585750421549651855e+12
6.181899511718750091e+02,9.015324419201985280e+17,9.245460376397952000e+17,1.064523989403649280e+18,1.601476342284115520e+17,5.325564131498961280e+17,2.331545973531662080e+17,1.840942017825131250e+15,3.625499341771020996e+12
6.184400024414060226e+02,9.018887539245009920e+17,9.259228258778959360e+17,1.066421312492465664e+18,1.592192278471431360e+17,5.332394151612040960e+17,2.347765076242096960e+17,1.857753502169890250e+15,3.667313703398725586e+12
6.191600341796879547e+02,9.041073612779257600e+17,9.299144082462095360e+17,1.071922830376946304e+18,1.565939166255345600e+17,5.351009748199244800e+17,2.395293755301800320e+17,1.907439182550959500e+15,3.791810491469565918e+12
6.196400146484379547e+02,9.080081576662045440e+17,9.325870160186059520e+17,1.075605957927913856e+18,1.548652494855169920e+17,5.362935379939904640e+17,2.427356801654201920e+17,1.941157956602705750e+15,3.876735045105175293e+12
6.199473125751210318e+02,9.133066350263916800e+17,9.343047514283073280e+17,1.077972906889944832e+18,1.537705853741872320e+17,5.370297363045685760e+17,2.448099092642860480e+17,1.963083318631932500e+15,3.932198321496867188e+12
6.201300048828129547e+02,9.161349363657309440e+17,9.353259657573128960e+17,1.079380086472084992e+18,1.531197944144011200e+17,5.374674150410643840e+17,2.460430633725607680e+17,1.976118209655559250e+15,3.965171905359029785e+12
6.210899658203129547e+02,9.225150361225285120e+17,9.407231175968167680e+17,1.086813410108562304e+18,1.497581066410972480e+17,5.396318953336574720e+17,2.526291160311195520e+17,2.046314306270880500e+15,4.143995676778614746e+12
6.215515418419470279e+02,9.238582988228418560e+17,9.433306739859653120e+17,1.090402643874302848e+18,1.481651725072677760e+17,5.406167842239788160e+17,2.558398344822014400e+17,2.080777902207043000e+15,4.232314364167865723e+12
6.217856030273439956e+02,9.232564902373630720e+17,9.446592634120080640e+17,1.092230128267131136e+18,1.473694351067423360e+17,5.410871812125618560e+17,2.574908247201761920e+17,2.098626866201610750e+15,4.278328498825885254e+12
6.225400390625000000e+02,9.249082105684993280e+17,9.489478856297564160e+17,1.098127284624296192e+18,1.448167699978357440e+17,5.425729912110769280e+17,2.628363381460295040e+17,2.156556624875275250e+15,4.427967926783149414e+12
6.232600097656250000e+02,9.285032897687769600e+17,9.530636666437180160e+17,1.103779866728729856e+18,1.424256885148841280e+17,5.438787997658019200e+17,2.680260799458615360e+17,2.213308980528522750e+15,4.575658188749196289e+12
6.237399902343750000e+02,9.300487105337239040e+17,9.558211899100975360e+17,1.107561471319661696e+18,1.408589151981498880e+17,5.446791135470568320e+17,2.715413816556349760e+17,2.252083381276033000e+15,4.677273255383851562e+12
6.239799804687500000e+02,9.317128001454841600e+17,9.572023576135623680e+17,1.109454599994600576e+18,1.400803305575823040e+17,5.450669093489818240e+17,2.733087970474317440e+17,2.271635952433438500e+15,4.728636114553908203e+12
6.244699707031250000e+02,9.397689047305324800e+17,9.600254216368966400e+17,1.113322455864462976e+18,1.384970681025629760e+17,5.458417270600996480e+17,2.769307562259836480e+17,2.311788313781631500e+15,4.834289591269194336e+12
6.247099609375000000e+02,9.355134942531745280e+17,9.614154039728823040e+17,1.115223033795217536e+18,1.377365024800684000e+17,5.461816617005820160e+17,2.787360436802600960e+17,2.331995186402993000e+15,4.887870531918625000e+12
6.254299926757810226e+02,9.436938481741738240e+17,9.655872810252263680e+17,1.120926369228153472e+18,1.354579124792552000e+17,5.471925123118553600e+17,2.841595312411998720e+17,2.392747323472935500e+15,5.049059505488743164e+12
6.261500244140629547e+02,9.465842194797002240e+17,9.697828034752849920e+17,1.126646476938283264e+18,1.332288212918285280e+17,5.480677818973661440e+17,2.896904976387953920e+17,2.455394946711141000e+15,5.216735611851168945e+12
6.262884803185099827e+02,9.500061922876785920e+17,9.705895663227627520e+17,1.127746404405967104e+18,1.328001862469533120e+17,5.482360887033772800e+17,2.907540548604152320e+17,2.467441545320251000e+15,5.248978283564448242e+12
6.271199951171879547e+02,9.504235609174263040e+17,9.754592423846853120e+17,1.134365874889697920e+18,1.302785840931941760e+17,5.490983498336432640e+17,2.972593534033178880e+17,2.541914158079788500e+15,5.449959092020644531e+12
6.272492206280049913e+02,9.560261879697925120e+17,9.762165386475852800e+17,1.135394885011408512e+18,1.298877762541605280e+17,5.492293229197142400e+17,2.982727474062576000e+17,2.553531293601462000e+15,5.481343310281520508e+12
6.279935595703129820e+02,9.579782095483430400e+17,9.805979684412811520e+17,1.141329580104457856e+18,1.276792484500148000e+17,5.498601364012390400e+17,3.042082601553357440e+17,2.622257420714897500e+15,5.668435866193030273e+12
6.283200073242189774e+02,9.644008896523521280e+17,9.825214483355751680e+17,1.143933126715474688e+18,1.267148061378027200e+17,5.501247025850571520e+17,3.068210460043912320e+17,2.652576148278835500e+15,5.751108107220249023e+12
6.290400390625000000e+02,9.696155571052403200e+17,9.867839321178784000e+17,1.149679803054007168e+18,1.246322438959637280e+17,5.505747001436611200e+17,3.126904687475810560e+17,2.721455506337159500e+15,5.940523223682653320e+12
6.292800292968750000e+02,9.719842001778472960e+17,9.882052991061605120e+17,1.151595336527608576e+18,1.239395921149695200e+17,5.507202712960857600e+17,3.146502987555990400e+17,2.744479690877492500e+15,6.003889946554238281e+12
6.299044140624999955e+02,9.722915719531911680e+17,9.919184083351392000e+17,1.156579104091153152e+18,1.221720700922082080e+17,5.509928245265902720e+17,3.198340869742124160e+17,2.806019093504881000e+15,6.174575075412530273e+12
6.304899902343750000e+02,9.751747202844497920e+17,9.954065250563854080e+17,1.161252508946206976e+18,1.205277716106256480e+17,5.512068189542125440e+17,3.247289879913262080e+17,2.864384205080474500e+15,6.336977620170562500e+12
6.304899902343750000e+02,9.749827912698199040e+17,9.954065250563854080e+17,1.161252508946206976e+18,1.205277716106256480e+17,5.512068189542125440e+17,3.247289879913262080e+17,2.864384205080474500e+15,6.336977620170562500e+12
6.313635742187500455e+02,9.820684403679257600e+17,1.000630224677005056e+18,1.168220251463795456e+18,1.181212760798787040e+17,5.513792908550590720e+17,3.321489918756695040e+17,2.953779812047480000e+15,6.587604542820378906e+12
6.319299926757810226e+02,9.851547059098728960e+17,1.004031787447356800e+18,1.172731536938069248e+18,1.165954443174412160e+17,5.513795166582497920e+17,3.370496628877584000e+17,3.013559657758011500e+15,6.756698313518488281e+12
6.321699829101560226e+02,9.894697606227179520e+17,1.005473264954220800e+18,1.174642850448359680e+18,1.159495271405231840e+17,5.513777546196400000e+17,3.391275586113854720e+17,3.038918491969413500e+15,6.828452680741730469e+12
6.324100341796879547e+02,9.889571053074081280e+17,1.006915754831867648e+18,1.176554202048267264e+18,1.153049924709769120e+17,5.513708683064145920e+17,3.412101098941105920e+17,3.064369635418016000e+15,6.900539820636782227e+12
6.333699951171879547e+02,9.886419517959562240e+17,1.012706413583857024e+18,1.184182286663179008e+18,1.127806031715815360e+17,5.511674525097477120e+17,3.496798615262184960e+17,3.169095502131572500e+15,7.199611231434933594e+12
6.338435791015630230e+02,9.905403041046728960e+17,1.015574575858492160e+18,1.187934591377558272e+18,1.115628525528229760e+17,5.509735143986039040e+17,3.539338926702344320e+17,3.222376318425597000e+15,7.353131770641847656e+12
6.340999755859379547e+02,9.876044769746359040e+17,1.017127589563035008e+18,1.189965881144736000e+18,1.109040560776215840e+17,5.508668608469861120e+17,3.562383459828307840e+17,3.251250934148672000e+15,7.436352968578188477e+12
6.348200073242189774e+02,9.961789861860605440e+17,1.021499376318573824e+18,1.195657418909471232e+18,1.090795355961063040e+17,5.504789066180641280e+17,3.627815309362993280e+17,3.333913681903582000e+15,7.675945878301065430e+12
6.352999877929689774e+02,1.003842801157356928e+18,1.024418238560128768e+18,1.199445829832786432e+18,1.078744551688368320e+17,5.501816664327832320e+17,3.671745755963729920e+17,3.389705327909634000e+15,7.838231123583359375e+12
6.357800292968750000e+02,1.005102565745128192e+18,1.027346749868678912e+18,1.203220760930504704e+18,1.066918660386003040e+17,5.498044904157949440e+17,3.716331053831412480e+17,3.446973277781867000e+15,8.006082193374309570e+12
6.360200195312500000e+02,1.009861878020966528e+18,1.028811817345395072e+18,1.205106484692214016e+18,1.061030824595767520e+17,5.496073319912179200e+17,3.738690707860437760e+17,3.475761650515410000e+15,8.090593536915063477e+12
6.365000000000000000e+02,1.011799532017256960e+18,1.031744593010857984e+18,1.208873220303391744e+18,1.049319476730218560e+17,5.491899080750108800e+17,3.783598400025172480e+17,3.533777712542412500e+15,8.261291057021440430e+12
6.369799804687500000e+02,1.010816499873314688e+18,1.034685748266195456e+18,1.212625003927510272e+18,1.037812242885452160e+17,5.486991600920830720e+17,3.829103878519781120e+17,3.593187827595575500e+15,8.437303209581188477e+12
6.374599609375000000e+02,1.018077034209744384e+18,1.037628594470321664e+18,1.216373302812822272e+18,1.026345925653989280e+17,5.481934721747194240e+17,3.874731574759047040e+17,3.652891994030185000e+15,8.614447738285493164e+12
6.382471899414059635e+02,1.023000480941753728e+18,1.042470217851309824e+18,1.222490115699576064e+18,1.007902218408481760e+17,5.472317155558384000e+17,3.950649617729687680e+17,3.753419641703835500e+15,8.915019864411636719e+12
6.389000244140629547e+02,1.029094134093363968e+18,1.046496754292445056e+18,1.227535965088151040e+18,9.928815133717209600e+16,5.463325183389743360e+17,4.014441440794432000e+17,3.838858944732209500e+15,9.172345211072546875e+12
6.391400146484379547e+02,1.034486394232668416e+18,1.047978088042704768e+18,1.229388256276513280e+18,9.873866918814987200e+16,5.459919664063860480e+17,4.037974189161278080e+17,3.870471459247053000e+15,9.267734630377171875e+12
6.398599853515629547e+02,1.034215402236816256e+18,1.052432583886827392e+18,1.234918005645007104e+18,9.711491900014990400e+16,5.448776454128424320e+17,4.109336102526210560e+17,3.967271672749408500e+15,9.561615715139365234e+12
6.403399658203129547e+02,1.035910688498309120e+18,1.055405856030628864e+18,1.238595179391424256e+18,9.604090993469347200e+16,5.441029046325676160e+17,4.157173275614065280e+17,4.032479952973487000e+15,9.760188259969097656e+12
6.408200073242189774e+02,1.028826795820830720e+18,1.058389092376178816e+18,1.242245765405416960e+18,9.498884738948524800e+16,5.432443048693041280e+17,4.205709558337333760e+17,4.099540855468400500e+15,9.966107866077236328e+12
6.412999877929689774e+02,1.035267945958683136e+18,1.061372941350801792e+18,1.245893087682065408e+18,9.393920368304710400e+16,5.423771470619073280e+17,4.254311381615335680e+17,4.166784075679303000e+15,1.017275892324306641e+13
6.415400390625000000e+02,1.036908151574706816e+18,1.062868670112976640e+18,1.247706805936285184e+18,9.342193506812593600e+16,5.419140439846417280e+17,4.278862856796497280e+17,4.201088589869965000e+15,1.027881528306484375e+13
6.420200195312500000e+02,1.036026509752562304e+18,1.065863120985869056e+18,1.251321913424757760e+18,9.239608624446358400e+16,5.409558328987351040e+17,4.328221189508330880e+17,4.270419328965909000e+15,1.049383851779296875e+13
6.425959960937500455e+02,1.040952580845151872e+18,1.069461156244119808e+18,1.255644878778899200e+18,9.117528598691628800e+16,5.397666127411911680e+17,4.387779696729858560e+17,4.354557451208095000e+15,1.075568003927928711e+13
6.429799804687500000e+02,1.046091679838458880e+18,1.071865259200455808e+18,1.258509370853808128e+18,9.037320166579352000e+16,5.389284063077981440e+17,4.427864163030377600e+17,4.411734849046121500e+15,1.093463847207775977e+13
6.434599609375000000e+02,1.055019062521387648e+18,1.074872075244825216e+18,1.262084256672682240e+18,8.937414374754136000e+16,5.378669178910289920e+17,4.478084848668586880e+17,4.483549532396341500e+15,1.115974027706846484e+13
6.439584632286660053e+02,1.060007735208895104e+18,1.078004386980938496e+18,1.265764949619646720e+18,8.835643600111196800e+16,5.366874362080842240e+17,4.530889248706115200e+17,4.560059432284401000e+15,1.140140403438059961e+13
6.441799926757810226e+02,1.062187960616875776e+18,1.079396355080964608e+18,1.267400612861302016e+18,8.790417682720960000e+16,5.361632863100087680e+17,4.554354997515799680e+17,4.594059668835737000e+15,1.150879699825218750e+13
6.444199829101560226e+02,1.065205566020981248e+18,1.080905120550164480e+18,1.269169754840858880e+18,8.741584775143140800e+16,5.355891782876885760e+17,4.579829115521660160e+17,4.631057373267424000e+15,1.162581806317858398e+13
6.453061617337749567e+02,1.072076684738351616e+18,1.086493634399283968e+18,1.275641286277835008e+18,8.564766590372283200e+16,5.333334411176433280e+17,4.675037836116052480e+17,4.771223329421849000e+15,1.207260492547973828e+13
6.458599853515629547e+02,1.073878828312621056e+18,1.089997283972189696e+18,1.279645388931531264e+18,8.456410149356102400e+16,5.318403799216676480e+17,4.735244580005528320e+17,4.861104273279821000e+15,1.236136691078018164e+13
6.465799560546879547e+02,1.080746163669912960e+18,1.094559062164338048e+18,1.284824709835544064e+18,8.316871891244003200e+16,5.298480567131827200e+17,4.813949500785884800e+17,4.979402580048453000e+15,1.274286966487096680e+13
6.468200073242189774e+02,1.089919750183677312e+18,1.096084212664727808e+18,1.286536045508246528e+18,8.271121103980360000e+16,5.291538217435379840e+17,4.840446104360759680e+17,5.019707729694758000e+15,1.287370949490190625e+13
6.475300292968750000e+02,1.089858374277128192e+18,1.100598835310628608e+18,1.291584411872048384e+18,8.136426886468908800e+16,5.270762517634527360e+17,4.919024375472942720e+17,5.139654244653770000e+15,1.326382904177383398e+13
6.482500000000000000e+02,1.098520378893600256e+18,1.105190710911110400e+18,1.296650546753176576e+18,8.002322449745422400e+16,5.248741174076894080e+17,4.999520503307975040e+17,5.264173585346082000e+15,1.367174783618917188e+13
6.487299804687500000e+02,1.101680001683302272e+18,1.108260618540761600e+18,1.299994898148613632e+18,7.914378933519707200e+16,5.233501949892346880e+17,5.053665121120584320e+17,5.348970956484044000e+15,1.395138112173445508e+13
6.491715625000000500e+02,1.102613054978827264e+18,1.111088049885876736e+18,1.303059796620423680e+18,7.833996250914283200e+16,5.219280883236576640e+17,5.103651145880399360e+17,5.427626892734788000e+15,1.421141097084911719e+13
6.491907617187499682e+02,1.101639210007104896e+18,1.111210981683489920e+18,1.303193053075719168e+18,7.830501351670584000e+16,5.218662575990676480e+17,5.105824451304729600e+17,5.431046716050023000e+15,1.422271661646274805e+13
6.499299926757810226e+02,1.104709889697720448e+18,1.115958317165788672e+18,1.308269894667136000e+18,7.698192909971217600e+16,5.194001096511663360e+17,5.190243641269512320e+17,5.565608820861449000e+15,1.467058875434466211e+13
6.505577204777649740e+02,1.107351870130871808e+18,1.119998430970984832e+18,1.312547039675560448e+18,7.587224228245308800e+16,5.172538995094128640e+17,5.262381395043731840e+17,5.681685632881808000e+15,1.505883111894255664e+13
6.508612158203129638e+02,1.110225491536371968e+18,1.121957603864393728e+18,1.314592556733294336e+18,7.534464290748404800e+16,5.161828992718462720e+17,5.297549260950120320e+17,5.739000837199684000e+15,1.525178923161563477e+13
6.513699951171879547e+02,1.110867315205527296e+18,1.125241959396167552e+18,1.318021659538109696e+18,7.446017582876441600e+16,5.143874755159250560e+17,5.356504637128972800e+17,5.835083989936977000e+15,1.557526402390708594e+13
6.520799560546879547e+02,1.112163224585800704e+18,1.129844057006360064e+18,1.322734122165199104e+18,7.325354754314259200e+16,5.117805429435219840e+17,5.439662845792958080e+17,5.973024441799931000e+15,1.604380778309723047e+13
6.525599975585939774e+02,1.116934650941079168e+18,1.132960994164303872e+18,1.325900729980218112e+18,7.244488613065248000e+16,5.099917891805919360e+17,5.496120545047576320e+17,6.067346148635647000e+15,1.636533573682568555e+13
6.530400390625000000e+02,1.125553305854213760e+18,1.136086544728312960e+18,1.329034789507017984e+18,7.164807744329303200e+16,5.081601775064863360e+17,5.552956665460051200e+17,6.163404907610074000e+15,1.669465602667837695e+13
6.530400390625000000e+02,1.123510365355888128e+18,1.136086544728312960e+18,1.329034789507017984e+18,7.164807744329303200e+16,5.081601775064863360e+17,5.552956665460051200e+17,6.163404907610074000e+15,1.669465602667837695e+13
6.535104199218750409e+02,1.130495024585421568e+18,1.139152844373379968e+18,1.332092146199623680e+18,7.087207849362472800e+16,5.063485306934821120e+17,5.608799222872790400e+17,6.258262090706390000e+15,1.702066366798149023e+13
6.544799804687500000e+02,1.136720814372858752e+18,1.145496709561599616e+18,1.338306297608038912e+18,6.930317541629980800e+16,5.025063193367324800e+17,5.724864449464781440e+17,6.458498281800203000e+15,1.771402489832442969e+13
6.547099609375000000e+02,1.147433539156163840e+18,1.147007694311036544e+18,1.339757412589296640e+18,6.893876616375260000e+16,5.015682379923504640e+17,5.752634436289923840e+17,6.507233541204145000e+15,1.788416124216937891e+13
6.554299926757810226e+02,1.150256310748488832e+18,1.151739731012600448e+18,1.344295594327611904e+18,6.779950412250984800e+16,4.986257370269640320e+17,5.839627607104922880e+17,6.660091082529844000e+15,1.841810311774883203e+13
6.561500244140629547e+02,1.158877591513328896e+18,1.156492574273372160e+18,1.348758407874643968e+18,6.668490719227448000e+16,4.956004508241907200e+17,5.927368037855018240e+17,6.817077773945077000e+15,1.897112936176519531e+13
