T_K,J_exp,J_calc,J_sink,J_trap1,J_trap2,J_trap3,J_trap4,J_trap5
3.657200012207030113e+02,1.324554775923244000e+16,2.285665232212350391e+13,5.792379931608304000e+15,2.156028470497939840e+17,5.523613781685785000e+15,1.997115491445307500e+14,1.093501056329293365e+11,6.176947076086848974e+06
3.691300048828130116e+02,1.460424762928687000e+16,3.467412918613869922e+13,7.434414664502285000e+15,2.249863212591378240e+17,6.013857996618513000e+15,2.270665394345351875e+14,1.324070221844698029e+11,4.125939384986437857e+06
3.720599975585939774e+02,1.755807343318020000e+16,4.931316448315655469e+13,9.111187864919918000e+15,2.331886109854202880e+17,6.460915809844887000e+15,2.530419842251024062e+14,1.556257405790996094e+11,8.925956616027846932e+06
3.753499908447270172e+02,2.109773200570540800e+16,7.266176906515242188e+13,1.133039153956782600e+16,2.425469143785919040e+17,6.992096472893511000e+15,2.851233506105551875e+14,1.859563529377615356e+11,4.041763999492436647e+06
3.786499938964839771e+02,2.549890646986297200e+16,1.066618480742995625e+14,1.397876957857450200e+16,2.520906689115700480e+17,7.557775325086955000e+15,3.207243629693998125e+14,2.216599933949862366e+11,1.216199876895903051e+07
3.814969130295979767e+02,2.627245837494020400e+16,1.475474534411993750e+14,1.664435974438243600e+16,2.604445591835159040e+17,8.072529180348018000e+15,3.543342290367853750e+14,2.572115478838759460e+11,1.469900123106238246e+07
3.845661468505859943e+02,3.249261281944718400e+16,2.084329786899490625e+14,1.997791301754898800e+16,2.695760200259315840e+17,8.656775013315621000e+15,3.938656147430435000e+14,3.012392314527785034e+11,1.670884061678642035e+07
3.874500122070310226e+02,3.269984559948796800e+16,2.866715299129229375e+14,2.359237128185965200e+16,2.782707110192639040e+17,9.233817849424508000e+15,4.342844906820534375e+14,3.485525966069578857e+11,2.598699723028342426e+07
3.908800048828130116e+02,3.745536157129701600e+16,4.170289242557653750e+14,2.859891436594483200e+16,2.887591235633482880e+17,9.957669868136916000e+15,4.869004607301198125e+14,4.135392037322740479e+11,3.323573476895736158e+07
3.935799865722660229e+02,4.255104769411863200e+16,5.566828396659648125e+14,3.312847498331034400e+16,2.971244266818320640e+17,1.055613675220085200e+16,5.319089371320571250e+14,4.719311297499309692e+11,3.599890707785975933e+07
3.970100097656250000e+02,4.654503719723163200e+16,7.999460086866671250e+14,3.975140289918394400e+16,3.078968337469048320e+17,1.135526803944644200e+16,5.941222437982450000e+14,5.568191413140869141e+11,5.003475476971732080e+07
4.002000122070310226e+02,5.021792776495165600e+16,1.113455481304405125e+15,4.687030638895194400e+16,3.180632989348328960e+17,1.213809914969798400e+16,6.572848922258713750e+14,6.475877011226114502e+11,5.985162984706716239e+07
4.033036071777349889e+02,5.706580188280098400e+16,1.528273322422659000e+15,5.479966813744456000e+16,3.281001775023395840e+17,1.293811023071569800e+16,7.240343984396106250e+14,7.483273416282174072e+11,7.347985329287442565e+07
4.063399963378910229e+02,6.124917795443876000e+16,2.073833721914590500e+15,6.362570895604057600e+16,3.380703934503496960e+17,1.375899204250471400e+16,7.947549340754507500e+14,8.601868782605047607e+11,9.152017661653596163e+07
4.092899780273439774e+02,6.657970996662597600e+16,2.778386454251892500e+15,7.332267429124140800e+16,3.479148536225786240e+17,1.459431185501322000e+16,8.689505955719240000e+14,9.829459493670798340e+11,1.085104932307887226e+08
4.124899902343750000e+02,7.467004407081875200e+16,3.795816717262019000e+15,8.520948431681718400e+16,3.587913604408903040e+17,1.554418509919289200e+16,9.559155082869007500e+14,1.133471913062950684e+12,1.406092095386756063e+08
4.156116040039059953e+02,8.216559272700990400e+16,5.124916919730851000e+15,9.833175575212550400e+16,3.696340598272398720e+17,1.651757032831699400e+16,1.047789839623392875e+15,1.299953520162020264e+12,1.679443151025876105e+08
4.186499938964839771e+02,8.905795673042164800e+16,6.831724878503052000e+15,1.126758112940297120e+17,3.804466998965082240e+17,1.751163653076111000e+16,1.144309476634183500e+15,1.482578782680298828e+12,2.030237341567188203e+08
4.218499755859380116e+02,9.799003038624500800e+16,9.205650894314820000e+15,1.296230053873330400e+17,3.921695090457140480e+17,1.861213324396730800e+16,1.254153406882442500e+15,1.699537091935679443e+12,2.497770993865097165e+08
4.246900024414069890e+02,1.074910814868549920e+17,1.194251997254182400e+16,1.463630936096979200e+17,4.029201930334135040e+17,1.963804588950731600e+16,1.359159126730106000e+15,1.915413665233611084e+12,2.967042138485987186e+08
4.277892197829029897e+02,1.180806596937364960e+17,1.580386927955459800e+16,1.666214856093109760e+17,4.151133951374236160e+17,2.081580691589130400e+16,1.482578728776147750e+15,2.179174572589482666e+12,3.641422633874829412e+08
4.312299804687500000e+02,1.320360382152032960e+17,2.144901594828506400e+16,1.917059990481041600e+17,4.293444298526649600e+17,2.220133686889410000e+16,1.631261249972639250e+15,2.510150021059362793e+12,4.442245215417116880e+08
4.338423180213339947e+02,1.440377023514117920e+17,2.696452091623584400e+16,2.127294447972941440e+17,4.407636508851416320e+17,2.331544627582183200e+16,1.753262260203166250e+15,2.791862785021138184e+12,5.192177929278406501e+08
4.371499938964839771e+02,1.613571167607281920e+17,3.584457219076980400e+16,2.419128588488078080e+17,4.561557048661758080e+17,2.481194472751507600e+16,1.920008829300372500e+15,3.190155582177571289e+12,6.347079778518604040e+08
4.401199951171880116e+02,1.796504546526755840e+17,4.609459536038009600e+16,2.707243942975456640e+17,4.710861050538845440e+17,2.625001197350771600e+16,2.082846561479995250e+15,3.592688065666721680e+12,7.563487000068547726e+08
4.433022953913770152e+02,1.995701354126653120e+17,6.005183266896827200e+16,3.044547868851691520e+17,4.885253627962652160e+17,2.790516648108419200e+16,2.272707401905308500e+15,4.076974608925944824e+12,9.093175913927950859e+08
4.462999877929689774e+02,2.246086101009353920e+17,7.672911277233928000e+16,3.390922274992036480e+17,5.066603494635786880e+17,2.959246512466106800e+16,2.468258242948595500e+15,4.590771745008137695e+12,1.080529781547544718e+09
4.494925090244839794e+02,2.499899335978569920e+17,9.911851979113907200e+16,3.791390033852824960e+17,5.282157330031292160e+17,3.155056705045097200e+16,2.696855736071165000e+15,5.207921035664036133e+12,1.295426498153241873e+09
4.522538311298080203e+02,2.801894336478735680e+17,1.232092701060094240e+17,4.165174214707923200e+17,5.491581410059080320e+17,3.340453974447875200e+16,2.914249026974670500e+15,5.809028583314983398e+12,1.516864584320234060e+09
4.559500122070310226e+02,3.206351847024816000e+17,1.638268830438232960e+17,4.706321947847541760e+17,5.812947684913043200e+17,3.616650917260984800e+16,3.238718868085731500e+15,6.727326777730731445e+12,1.867319578477745056e+09
4.586699829101560226e+02,3.665366633460632320e+17,2.009905074884503680e+17,5.134896987976840320e+17,6.085477600424523520e+17,3.844267062665705600e+16,3.506000670451907000e+15,7.499160745117682617e+12,2.183258175401910305e+09
4.618800048828130116e+02,4.234791454892897280e+17,2.544921734782619840e+17,5.675149936681683200e+17,6.455596945074986240e+17,4.145605574866550400e+16,3.859097251501542000e+15,8.536036319499689453e+12,2.616487817868651390e+09
4.650215771484379843e+02,4.812275472080414080e+17,3.185792941100073600e+17,6.240501378864915200e+17,6.877873005404542720e+17,4.481257333730876800e+16,4.251094033891785500e+15,9.705315756212207031e+12,3.125199707781865120e+09
4.680200073242190228e+02,5.552376253250492800e+17,3.923502358956273920e+17,6.814977153103587840e+17,7.346953406610341120e+17,4.846976072524408000e+16,4.676671222727922000e+15,1.099208105381288477e+13,3.705591985939064503e+09
4.707899780273439774e+02,6.349698175428760320e+17,4.729159700110060160e+17,7.376954421619444480e+17,7.847119522178864640e+17,5.231538289472868800e+16,5.122797567923339000e+15,1.235680884299083789e+13,4.343424710191192627e+09
4.741446251502400173e+02,7.154928767540817920e+17,5.883545503179580160e+17,8.099521243514734080e+17,8.552275046883965440e+17,5.768425384469662400e+16,5.744178785005063000e+15,1.428029389511774023e+13,5.274691825275809288e+09
4.770121552840520280e+02,8.096994218289871360e+17,7.041620329217615360e+17,8.755818205500989440e+17,9.254180234841297920e+17,6.300400095327654400e+16,6.359336625705251000e+15,1.620737682217354883e+13,6.231289002971128464e+09
4.804500122070310226e+02,9.137260180682315520e+17,8.651117337606344960e+17,9.592029114206973440e+17,1.023010742929244160e+18,7.040937161711631200e+16,7.216671481933721000e+15,1.892685772096067969e+13,7.632366125915780067e+09
4.844099731445310226e+02,1.033458383614306304e+18,1.082608824739865216e+18,1.062876124106395904e+18,1.156216949149045504e+18,8.060633063739315200e+16,8.402470466679126000e+15,2.274997264729823438e+13,9.680320889930179596e+09
4.863900146484380116e+02,1.159396433975944448e+18,1.204442244250931968e+18,1.117862108569474560e+18,1.231884903526682880e+18,8.646921701407028800e+16,9.088259267944326000e+15,2.499236801860546484e+13,1.091833643363464165e+10
4.893499755859380116e+02,1.298396154116809984e+18,1.402639276762845952e+18,1.204203970418080256e+18,1.356980753774465280e+18,9.630177019924500800e+16,1.024633716776808200e+16,2.882968742518457422e+13,1.309148892503943062e+10
4.930123150165269976e+02,1.463540381423371264e+18,1.673575768534350848e+18,1.318278012065766912e+18,1.532556603472629504e+18,1.104441935178102560e+17,1.193170883712981600e+16,3.452546882686998047e+13,1.643245924384456253e+10
