T_K,J_exp,J_calc,J_sink,J_trap1,J_trap2,J_trap3,J_trap4,J_trap5
4.286547998046880252e+02,9.678146044595496000e+16,1.663867400610766000e+16,1.581639092332796160e+17,2.220801580648483840e+17,1.116598548982041200e+16,7.995176852372391250e+14,1.186652665446567627e+12,1.977131103407076001e+08
4.315146440778460146e+02,1.095150561724365440e+17,2.140080995186967200e+16,1.778819176676066240e+17,2.293669648405491840e+17,1.181364110610043200e+16,8.674246070236902500e+14,1.336622539082393799e+12,2.364793170136169791e+08
4.346799926757810226e+02,1.208283330715396960e+17,2.816425510422246800e+16,2.019505957605057600e+17,2.381684457823524480e+17,1.258505057076841200e+16,9.494424501317973750e+14,1.523807510697104492e+12,2.882802193870055676e+08
4.375730708195609964e+02,1.382816684135123040e+17,3.601991689896438000e+16,2.260862069871443520e+17,2.470351983067890560e+17,1.334767902404832000e+16,1.031412088548771375e+15,1.716600708687535156e+12,3.408251716957843304e+08
4.403699951171880116e+02,1.569633533555832640e+17,4.550078521326532800e+16,2.514736353869319360e+17,2.565334216021950080e+17,1.414703189910015400e+16,1.117982466051835500e+15,1.925649243405422607e+12,4.059618169264554381e+08
4.440700073242189774e+02,1.754996938369582080e+17,6.163770656695264800e+16,2.883504504646451840e+17,2.708693646280942720e+17,1.531911219888994200e+16,1.245613802582776000e+15,2.242550256784111816e+12,5.029652981579979062e+08
4.465499877929689774e+02,2.006311787832956160e+17,7.516855203417054400e+16,3.151868782804661760e+17,2.818241422543434880e+17,1.618996824263238800e+16,1.340661274934388000e+15,2.484007329340143555e+12,5.845791447738990784e+08
4.497600097656250000e+02,2.240399808749653120e+17,9.673364914675456000e+16,3.526085018283635840e+17,2.980328893577585920e+17,1.744412727334825000e+16,1.477524617596890500e+15,2.838522254871246094e+12,7.042407858528877497e+08
4.527299804687500000e+02,2.556780041657245120e+17,1.214254510620347680e+17,3.899378552894859520e+17,3.154354442814629760e+17,1.875453730481501600e+16,1.620250194843139500e+15,3.215030376216622070e+12,8.413773301615337133e+08
4.560920043945309885e+02,2.887374662390939520e+17,1.559657038575640640e+17,4.354169744774837120e+17,3.385441295009966080e+17,2.045150296215375600e+16,1.804470974432855500e+15,3.709124483435193359e+12,1.023918057393697858e+09
4.591022808368389860e+02,3.318943627052766080e+17,1.938270938444112320e+17,4.790772245521302400e+17,3.629092385754357120e+17,2.220387561189432800e+16,1.993996136248334000e+15,4.224989264354527832e+12,1.225258089703959227e+09
4.621300048828130116e+02,3.840413171228079360e+17,2.395114362545683520e+17,5.258222742759077760e+17,3.915646488259600000e+17,2.423439062358960000e+16,2.212901476203479500e+15,4.828484989952326172e+12,1.467006111244117260e+09
4.651099755859380025e+02,4.409778935867152000e+17,2.928524845484050560e+17,5.746358551064498560e+17,4.245011223193010560e+17,2.654598224128626400e+16,2.461572427439584000e+15,5.522413532153980469e+12,1.754461415738259792e+09
4.683400073242190160e+02,5.086011914473500800e+17,3.609294328213035520e+17,6.307080062759201280e+17,4.662501509942741760e+17,2.946400532688626800e+16,2.775313448556663000e+15,6.408908063814264648e+12,2.136541945397685528e+09
4.712899780273439774e+02,5.839122374521742080e+17,4.333125250758392320e+17,6.849082986502798080e+17,5.107101839657498880e+17,3.257672417067907600e+16,3.110529482638157000e+15,7.368631305142739258e+12,2.561589415099397182e+09
4.747500000000000000e+02,6.687864444299809280e+17,5.311782307237620480e+17,7.522345018670179840e+17,5.714294801545973760e+17,3.686249677451984800e+16,3.574118697350008000e+15,8.715895339631253906e+12,3.182769853260643482e+09
4.781800012207029908e+02,7.544317672577306880e+17,6.421150006310703360e+17,8.231632036284261120e+17,6.415435759681551360e+17,4.188733620997664800e+16,4.121894604443645500e+15,1.033623221778428711e+13,3.956474925956526279e+09
4.814400024414060226e+02,8.459003477642104320e+17,7.601435352186163200e+17,8.947184263709776640e+17,7.179978401326144000e+17,4.748356122530699200e+16,4.738473870426642000e+15,1.219563427305253711e+13,4.877297217740742683e+09
4.841599731445310226e+02,9.369625259510524160e+17,8.677137414832902400e+17,9.578211390632828160e+17,7.895980282562440960e+17,5.285532471281268800e+16,5.337635540270725000e+15,1.403835997980854297e+13,5.822468480824408531e+09
4.873800048828130116e+02,1.047366542231351168e+18,1.004445637291631872e+18,1.036642513121897856e+18,8.833244636369396480e+17,6.009132409122159200e+16,6.156188451158610000e+15,1.660888414832374609e+13,7.186467343760405540e+09
4.903592271071220239e+02,1.168322117735893504e+18,1.139184667205652096e+18,1.113888456427208960e+18,9.788301926755464960e+17,6.773032279389640000e+16,7.035223106154532000e+15,1.943644798325682422e+13,8.744793183160505295e+09
4.935599975585939774e+02,1.308094440385058816e+18,1.291336577970854656e+18,1.201692452751096320e+18,1.090418732241079552e+18,7.702267491837747200e+16,8.124983650277739000e+15,2.303308627630346875e+13,1.080611233918580437e+10
4.967799987792969887e+02,1.461225044660916224e+18,1.450723859145092608e+18,1.295220965248942080e+18,1.211442903924677632e+18,8.758516706860017600e+16,9.390449112622996000e+15,2.732906486034239844e+13,1.337308382782479095e+10
4.998553748497599827e+02,1.632257010558196736e+18,1.607642794299238656e+18,1.389489489880452608e+18,1.334433059731906816e+18,9.887575324228331200e+16,1.077337339870837800e+16,3.216005978069785547e+13,1.638167084631511688e+10
5.029599914550780113e+02,1.798312588501217536e+18,1.769765847178569216e+18,1.489646663100949504e+18,1.465118967324553472e+18,1.115437646637219680e+17,1.236073234698537400e+16,3.786873992314140625e+13,2.008844395219466782e+10
5.061411367563100043e+02,1.964162806679964928e+18,1.939015497018954752e+18,1.597529530353431808e+18,1.604904777720151808e+18,1.259275788591443680e+17,1.420646211841856600e+16,4.470907944563403125e+13,2.472294483500455475e+10
5.089823185847359923e+02,2.134346502049373952e+18,2.092472270823943424e+18,1.698460883639604224e+18,1.734060859567226624e+18,1.400621574159923200e+17,1.606294055989630400e+16,5.179292272824920312e+13,2.972463788566919708e+10
5.123399658203129547e+02,2.323302770989847552e+18,2.276308479628771072e+18,1.823264410867753728e+18,1.890980184251949312e+18,1.584167077872806080e+17,1.853183625605777200e+16,6.149752827340824219e+13,3.687068529480393219e+10
5.155499877929689774e+02,2.516948069696030720e+18,2.454539363038864384e+18,1.948324539652703744e+18,2.044590595479627776e+18,1.778028085918764800e+17,2.120722438757656800e+16,7.235291537548829688e+13,4.523090423258940125e+10
5.178692187499999591e+02,2.731298439651425792e+18,2.584826915406082048e+18,2.042177578506707200e+18,2.157304663334355200e+18,1.930143897837344320e+17,2.335180844273596400e+16,8.128615071371867188e+13,5.237222196516703796e+10
5.217584322415870020e+02,2.948268069255504384e+18,2.806194313009676800e+18,2.206017147583502848e+18,2.348713311935675904e+18,2.209468162513059840e+17,2.738380022046308800e+16,9.857456715530579688e+13,6.677728418231591797e+10
5.247399926757809681e+02,3.166477610606354944e+18,2.978433587754623488e+18,2.337124202770404352e+18,2.496860940061319168e+18,2.446241669497155520e+17,3.089047072692203600e+16,1.140867800932225156e+14,8.029353765419226074e+10
5.281300048828129547e+02,3.366577911110544896e+18,3.176955026980010496e+18,2.491921791070202368e+18,2.666018531539758080e+18,2.741772389734039360e+17,3.537197395997250800e+16,1.344839095448013750e+14,9.881282147073175049e+10
5.308745774489190126e+02,3.562298769351213056e+18,3.339726167464632320e+18,2.621654290183760384e+18,2.802963176393198592e+18,3.003551207942051840e+17,3.943176776768892800e+16,1.534623973278475000e+14,1.167264008427474518e+11
5.340400390625000000e+02,3.742991030421784064e+18,3.529572171224674816e+18,2.776038282901495296e+18,2.960218202985011200e+18,3.332719003447862400e+17,4.464714999551722400e+16,1.784651647089108438e+14,1.412121473198624573e+11
5.372399902343750000e+02,3.939975315528674816e+18,3.723527445813250560e+18,2.937130676540935680e+18,3.117634073429394432e+18,3.697897741601712640e+17,5.056694665551460000e+16,2.076062553596435312e+14,1.708816711531719360e+11
5.404400024414060226e+02,4.121526123218264576e+18,3.919157896808574976e+18,3.103093189730560000e+18,3.272550527886535168e+18,4.098932910418511360e+17,5.721916007922612000e+16,2.412178827512729688e+14,2.064443517743141479e+11
5.431400146484379547e+02,4.327342737319574016e+18,4.085169705982521856e+18,3.246807240392185344e+18,3.400476685885348864e+18,4.468414679576042240e+17,6.348212238376470400e+16,2.736314933453799062e+14,2.419783965691596375e+11
5.460899658203129547e+02,4.512835740220651008e+18,4.267065172699909632e+18,3.407360598997765120e+18,3.536550759884829184e+18,4.906526883178858880e+17,7.106148280063492000e+16,3.137338606669564375e+14,2.874057863341558228e+11
5.493954139122599827e+02,4.697483453125974016e+18,4.470896404522808832e+18,3.591359926267748864e+18,3.683300321975168512e+18,5.443797017919575040e+17,8.057089066246672000e+16,3.652711441174617500e+14,3.479066334052171631e+11
5.526267675781250546e+02,4.860641639109481472e+18,4.669384074374718464e+18,3.775156569530815488e+18,3.819364500077522944e+18,6.022043592602112000e+17,9.106354780631220800e+16,4.235952572745320000e+14,4.189975931040405273e+11
5.554100341796879547e+02,5.038563443960947712e+18,4.839115992051563520e+18,3.936161510847908352e+18,3.929779966047387648e+18,6.564258911495372800e+17,1.011276700915381600e+17,4.807929177991086875e+14,4.910494360492846680e+11
5.585999755859379547e+02,5.186532625113445376e+18,5.031421836742100992e+18,4.123452418809223168e+18,4.047013535744933888e+18,7.241809690042693120e+17,1.140093015121917760e+17,5.556817994591228750e+14,5.886104522836602783e+11
5.610688359187199694e+02,5.355487837723369472e+18,5.178127043965724672e+18,4.270096515913081856e+18,4.130126157666852352e+18,7.809455053565693440e+17,1.250512372533680480e+17,6.212225866984760000e+14,6.766525824376077881e+11
5.647199707031250000e+02,5.509869915334525952e+18,5.390793022863157248e+18,4.489094640743881728e+18,4.239323957475444736e+18,8.722754346124812800e+17,1.432818382836235840e+17,7.318928164838266250e+14,8.303279826717287598e+11
5.679000244140629547e+02,5.700367904365033472e+18,5.570967070963235840e+18,4.681331274985947136e+18,4.319467931065518592e+18,9.595367459451202560e+17,1.612316302355515200e+17,8.436049124533861250e+14,9.912020614426607666e+11
5.710111436110280465e+02,5.847198550017421312e+18,5.741955208285498368e+18,4.870123863868353536e+18,4.383067854085353984e+18,1.052259534553880192e+18,1.808663393082280960e+17,9.686239802166736250e+14,1.177310796714846191e+12
5.741252050781249636e+02,6.006508849371507712e+18,5.907261132865074176e+18,5.059196323532550144e+18,4.430863598509267968e+18,1.152728786511110144e+18,2.027951432368583360e+17,1.111443273964992750e+15,1.396963787067682861e+12
5.769299926757810226e+02,6.120203960460208128e+18,6.050702685829954560e+18,5.229036382624550912e+18,4.459389796735804416e+18,1.250076593395200256e+18,2.247008797511348160e+17,1.257234624563373250e+15,1.628230131941128662e+12
5.805899658203129547e+02,6.222639717476179968e+18,6.229762919325646848e+18,5.449177018590206976e+18,4.475123933496475136e+18,1.387057307982915072e+18,2.566294887892779520e+17,1.474822340153248750e+15,1.985146025156996094e+12
5.832700195312500000e+02,6.324718845113059328e+18,6.354816807819377664e+18,5.608694464999737344e+18,4.470541402165130240e+18,1.494702071748451584e+18,2.826601660430858240e+17,1.656410488252274250e+15,2.292882341172232910e+12
5.864400024414060226e+02,6.431240025817726976e+18,6.496144160030997504e+18,5.794849765783443456e+18,4.447409172782799360e+18,1.629972385282052352e+18,3.165786625186950400e+17,1.898240657847521750e+15,2.715235126218846680e+12
5.891007643479570106e+02,6.534147805265931264e+18,6.609242986148701184e+18,5.948392419098872832e+18,4.412834463894011904e+18,1.750217329616472832e+18,3.479370450282238720e+17,2.126881645699926500e+15,3.126911811693394043e+12
5.922800292968750000e+02,6.659010206812726272e+18,6.738307600844743680e+18,6.128070970176603136e+18,4.354347729686595584e+18,1.901359259624559360e+18,3.889947462142205440e+17,2.432924247396808000e+15,3.694540946249854980e+12
5.951900024414060226e+02,6.773450509380742144e+18,6.850922953428262912e+18,6.288218780935009280e+18,4.284580155217181184e+18,2.046607800567546368e+18,4.303325839831999360e+17,2.748491858222719000e+15,4.298585634320867676e+12
5.984135693359379502e+02,6.893002883138274304e+18,6.970309595821105152e+18,6.460238730838941696e+18,4.190573363390744064e+18,2.214407364386870528e+18,4.805174389531590400e+17,3.140910982133096000e+15,5.073595961252728516e+12
6.010488183593749909e+02,6.996136761997032448e+18,7.064196449393996800e+18,6.596032751234241536e+18,4.101252645530193920e+18,2.356510487420960768e+18,5.253116101636101120e+17,3.499711701000114000e+15,5.804373363429090820e+12
6.044100341796879547e+02,7.118691246043040768e+18,7.180265269212647424e+18,6.762694031895160832e+18,3.973486168303053824e+18,2.542864010394516992e+18,5.874036729440179200e+17,4.009173233899179000e+15,6.873921139371195312e+12
6.073200073242189774e+02,7.220123912962220032e+18,7.278195155510083584e+18,6.900418815938455552e+18,3.851541456237033472e+18,2.707946275186452480e+18,6.460787084507882240e+17,4.503496285282822000e+15,7.946161294172661133e+12
6.104599609375000000e+02,7.359818126637995008e+18,7.382311581017803776e+18,7.042035052772305920e+18,3.710481581271775232e+18,2.888593790441308672e+18,7.146641530429707520e+17,5.096235204401573000e+15,9.272331222492968750e+12
6.136099853515629547e+02,7.486597639388495872e+18,7.486201755475757056e+18,7.176531385726811136e+18,3.561145376361944064e+18,3.071058848162350592e+18,7.893299428142368000e+17,5.759396908774773000e+15,1.080520355081801953e+13
6.167500000000000000e+02,7.614225559743650816e+18,7.590278915032125440e+18,7.303143086471420928e+18,3.406841089608807936e+18,3.252655540509524480e+18,8.698186540900106240e+17,6.494160830833331000e+15,1.255898663124624609e+13
6.198800048828129547e+02,7.699495020461126656e+18,7.695518925189649408e+18,7.422146671906799616e+18,3.249785137416965632e+18,3.431889790862573568e+18,9.563613146485479680e+17,7.306381619389440000e+15,1.456027620310296680e+13
6.228538724459140212e+02,7.815285117939994624e+18,7.797693171033839616e+18,7.528924352729033728e+18,3.099406649534063616e+18,3.599195370859298304e+18,1.044699610905544576e+18,8.158363978017095000e+15,1.672493493808974414e+13
6.249499511718750000e+02,7.874607579039695872e+18,7.871354838853019648e+18,7.600782875814753280e+18,2.993612935549956096e+18,3.714692518416028160e+18,1.110699855894564096e+18,8.809590806613378000e+15,1.842174085097997656e+13
6.285599975585939774e+02,7.955140395255462912e+18,8.002005483852810240e+18,7.718771789628113920e+18,2.813355046188122624e+18,3.907648987794604032e+18,1.231887819381735936e+18,1.003682266327646000e+16,2.171097972932347266e+13
6.318746103140019841e+02,8.053172189003822080e+18,8.126827038812124160e+18,7.821698688155955200e+18,2.651636723084477440e+18,4.076618456789029376e+18,1.352092423546064640e+18,1.129378561154742800e+16,2.519668533350829688e+13
6.350599975585939774e+02,8.212618300262050816e+18,8.251500184992958464e+18,7.917136295763955712e+18,2.500851640133727744e+18,4.230419671519335936e+18,1.475967047410778368e+18,1.262845305607518000e+16,2.901441712967421875e+13
6.383645958533650173e+02,8.323176418456257536e+18,8.385956372514550784e+18,8.013994099866238976e+18,2.350153439457229312e+18,4.379921339533160448e+18,1.613583291859688192e+18,1.415652844410610200e+16,3.352052867159076172e+13
6.413369445800780113e+02,8.459005124784354304e+18,8.511499949958452224e+18,8.100535453911991296e+18,2.220255324205633792e+18,4.504570741917736448e+18,1.745834713159176192e+18,1.566962129820222000e+16,3.811569328338032812e+13
6.439769240159249648e+02,8.554384114600632320e+18,8.626640578502228992e+18,8.177961871540498432e+18,2.109654532385213696e+18,4.606845037352997376e+18,1.870348424119950848e+18,1.713334720391198400e+16,4.267790892901588281e+13
6.470599975585939774e+02,8.654776939054076928e+18,8.765239479083223040e+18,8.270136055697549312e+18,1.986219634680272128e+18,4.715822353875944448e+18,2.024331239286893824e+18,1.899396720655613200e+16,4.862781777188839062e+13
6.499853750375599475e+02,8.750387076060914688e+18,8.900766126509422592e+18,8.360386710412485632e+18,1.874942472447021824e+18,4.808082862083267584e+18,2.179449349659979264e+18,2.092472919391965200e+16,5.496988615084125000e+13
6.527999877929689774e+02,8.875871566126929920e+18,9.034651492907105280e+18,8.450638590417104896e+18,1.773200547499127552e+18,4.886158520855192576e+18,2.337270362920722944e+18,2.294651803312594400e+16,6.178056540790862500e+13
6.566300048828129547e+02,9.013745940906100736e+18,9.221958262981372928e+18,8.580056033000037376e+18,1.642953966607984384e+18,4.974859835174521856e+18,2.566033041169286144e+18,2.597926491504454400e+16,7.229703390199004688e+13
6.594538386418270193e+02,9.167426335000378368e+18,9.363539358550806528e+18,8.681040636270511104e+18,1.552772720967645696e+18,5.026902949644557312e+18,2.745342719179496448e+18,2.844076549144390800e+16,8.107736451574767188e+13
6.621199951171879547e+02,9.329255338652702720e+18,9.499759345569046528e+18,8.781232943582967808e+18,1.472108699403463424e+18,5.065099353116934144e+18,2.923361902942771200e+18,3.096034114863305600e+16,9.028147195315923438e+13
6.654599609375000000e+02,9.518148114194219008e+18,9.673474250292805632e+18,8.913415527056406528e+18,1.376697320934905088e+18,5.098315735986826240e+18,3.158053147882557952e+18,3.439423107894565200e+16,1.031422599165848125e+14
6.685599975585939774e+02,9.677144800439029760e+18,9.837591090246866944e+18,9.043069911266795520e+18,1.293647992815166464e+18,5.113977998089325568e+18,3.388021349086550016e+18,3.788910877155634400e+16,1.165928989102762344e+14
6.716600341796879547e+02,9.816194122286800896e+18,1.000420159477354291e+19,9.179282692774385664e+18,1.215539558878212864e+18,5.115222097966628864e+18,3.629561119602811904e+18,4.170039677938524800e+16,1.316442836996174844e+14
6.742800292968750000e+02,9.936477158769436672e+18,1.014680037678580531e+19,9.299328313570217984e+18,1.153151204233497088e+18,5.105198391075660800e+18,3.842615286986649600e+18,4.518437467402096000e+16,1.457291077574495312e+14
