0,--,0,0
1.5625,--,0,0
3.125,--,19654456061.9068,121906150.270356
4.6875,--,0,2176990933.56798
6.25,--,23491042325.0279,8164586188.51626
7.8125,--,0,18726529534.1266
9.375,300.190002441406,26410165709.6914,192014436167.488
10.9375,300.190002441406,405648926122.088,3262845702515.01
12.5,300.429992675781,680974909593.482,8429825213281.53
14.0625,300.429992675781,0,0
15.625,300.660383300781,0,0
17.1875,300.785192871093,0,0
18.75,301.160003662109,0,0
20.3125,301.399993896484,0,0
21.875,301.880004882813,0,0
23.4375,302.359985351563,70289413787.8424,0
25,303.006143423228,2465161048.06944,0
26.5625,303.570007324219,87750471951.8682,0
28.125,304.400756835938,12410848830.2031,0
29.6875,304.769989013672,15513296087.6075,638464024.084071
31.25,306.459991455078,22712240294.6284,8820262258.64291
32.8125,307.660003662109,43056821195.0709,1247271770.92032
34.375,309.109985351563,45784488359.6414,17230828539.0104
35.9375,311.029998779297,81941380512.9402,0
37.5,312.959991455078,0,0
39.0625,315.231539212741,0,0
40.625,317.779998779297,62235102365.2515,0
42.1875,320.429992675781,0,0
43.75,323.809997558594,48899696481.2408,0
45.3125,326.777188720703,14843026288.6159,0
46.875,329.600006103516,75085335866.8489,0
48.4375,332.684607872596,27540064534.1225,0
50,335.864602895883,10442864028.3234,0
51.5625,339.269989013672,0,0
53.125,342.419982910156,17358170992.8799,2870165261.06153
54.6875,345.606928898738,0,39650801569.4796
56.25,348.720001220703,81839250342.2132,328243437.596188
57.8125,352.599975585938,53246955226.5821,4534622304.56955
59.375,355.94,153263840328.832,0
60.9375,359.149993896484,119622136136.964,4676141197.96013
62.5,362.320007324219,179604556657.285,68587106632.9666
64.0625,365.720001220703,272907713192.094,57612879519.2573
65.625,368.649993896484,304532205926.306,42018529075.6223
67.1875,372.549987792969,293678182527.901,107166282784.316
68.75,376.209991455078,436620451924.013,153382824683.87
70.3125,379.183463463417,517207428917.022,239147766960.604
71.875,382.880344935826,714557351466.885,242514866724.218
73.4375,386.22998046875,837054640078.495,319474016469.82
75,389.115991210937,941682393100.341,302734149442.911
76.5625,392.349975585938,1103315911226.05,338827320129.378
78.125,395.779998779297,1370343266796.97,376864990155.605
79.6875,399.220001220703,1400154721900.65,483825299215.681
81.25,402.169982910156,1584513998185.6,510562061650.469
82.8125,405.609985351563,1866606786768.05,579765072520.732
84.375,408.76306621845,2194214593189.8,655031464132.686
85.9375,411.942307692308,2492266334820.43,740775699930.82
87.5,415.200012207031,2904138409981.7,823046475057.551
