0,--,0,36436390168.4337
1.5625,--,0,0
3.125,--,52548979212.2788,224993927.353085
4.6875,--,2616236702.98899,3108249440.84076
6.25,--,39647658996.7342,0
7.8125,--,0,0
9.375,298.970791015625,56545119535.0054,519696001141.948
10.9375,298.879225510817,1021867078442.46,7179504015775.8
12.5,298.75,0,0
14.0625,298.75,0,0
15.625,298.989990234375,0,0
17.1875,299.470001220703,0,0
18.75,299.949981689453,259789263627.983,4389167831.15883
20.3125,300.429992675781,302368071501.741,66398253515.7467
21.875,300.794793701172,129244022397.294,94785983497.6639
23.4375,300.977588522023,0,215397645629.122
25,302.359985351563,63984184274.7274,92934397676.9338
26.5625,302.88614830604,90744365349.281,194200926127.689
28.125,303.570007324219,88267503237.6023,133412767264.395
29.6875,304.769989013672,53457552742.9678,186381041918.223
31.25,306.220001220703,228034999393.482,186412341944.786
32.8125,307.660003662109,167494734450.586,169318004314.374
34.375,309.350006103516,36687744103.8134,172721997510.517
35.9375,311.760009765625,594699528.65683,137747402892.998
37.5,313.99460543119,0,116523028444.43
39.0625,316.820007324219,39528442245.1353,106411983110.89
40.625,319.571535550631,52027643838.4517,69091253471.9816
42.1875,322.618851881761,25707863978.7112,25981045610.728
43.75,325.97998046875,175887100631.429,106243851781.468
45.3125,329.359985351563,32627756202.9452,45161923317.3377
46.875,332.785595703125,87329082261.8472,74925853689.9063
48.4375,336.005186767578,132669946747.751,75282567450.1602
50,339.269989013672,154491240807.147,45731403700.7507
51.5625,343.139984130859,111291173504.341,3602790951.20016
53.125,345.809997558594,244249429268.567,54307456691.3794
54.6875,349.440002441406,79004802861.488,66593371915.6593
56.25,352.839996337891,303553361128.212,58983130867.0289
57.8125,356.406137319712,319859236653.832,71184720903.3829
59.375,359.639984130859,386485179359.939,113729858820.241
60.9375,362.974604679988,510072289030.977,170044763094.914
62.5,366.209991455078,583969155869.598,172815356662.781
64.0625,369.130004882813,786858072109.117,168674299462.683
65.625,372.549987792969,909342859399.535,198543994613.762
67.1875,375.729231614333,1112614731336.41,214291339805.303
68.75,378.649993896484,1257778515788.8,252494571881.501
70.3125,382.309997558594,1410092017792.43,299391484894.393
71.875,385.443838266226,1584992768507.33,280719522387.269
73.4375,388.429992675781,1870479341365.34,410640491217.127
75,391.601149338943,2167352195430.18,413926416806.807
76.5625,395.049987792969,2273477987394.19,500404272537.695
78.125,398.72998046875,2540888255405.3,432080631882.88
79.6875,401.669982910156,2812320401753.36,545036544833.681
81.25,404.380004882813,3329458100117.56,525548689063.666
82.8125,407.961999511719,3710944091971.88,635684871638.549
84.375,411.019989013672,4165458563042.04,572664291005.462
85.9375,414.220001220703,4447572461121.88,794573866385.112
87.5,417.204387207031,5158561961474.16,752492216407.532
89.0625,420.169204101563,5851248143368.36,792339968415.812
90.625,423.579986572266,6567300289489.88,955858554737.7
92.1875,426.789978027344,7268499092488.55,983635838356.888
93.75,429.75,8313442225626.71,1125381353652.42
95.3125,432.959991455078,9696111319292.63,1291510283649.57
96.875,436.169982910156,11201178253343.7,1269540827443.29
98.4375,439.399235652044,12841253308822.9,1347912166445.71
100,441.849975585938,14830143133712.2,1463152951770.19
101.5625,445.233074481671,16910648607334,1525524569281.42
103.125,448.769989013672,19375896782972.5,1752091222770.61
104.6875,451.951528695914,21970328211062.9,1929411213607.08
106.25,454.959991455078,24885272690806.2,2020171942727.04
107.8125,457.919982910156,28857397036430.9,2104680184546.94
109.375,461.270014648438,33081798982319.5,2304407564656.32
110.9375,464.138446514424,38289181881266.7,2461632583656.11
112.5,467.579986572266,44018508605243.2,2692473675521.95
114.0625,470.617185058594,50160961380924.6,2881118633803.31
115.625,473.519989013672,57603025026743.2,2988944894710.45
117.1875,476.72998046875,65097143315313.1,3203873959521.89
118.75,480.421166053185,73287837899308.1,3506614609859.69
120.3125,482.919982910156,81657978863984.3,3709524671031.83
121.875,486.140014648438,91116950760028.8,3849753428257.44
123.4375,489.083579101563,100924713690287,4109353880655.1
125,492.454622708834,111755785348797,4285209559730.69
126.5625,495.789978027344,123436758515670,4520805965507.66
128.125,498.717313326322,135922006548280,4674761803396.17
129.6875,501.987500871931,147811781884102,4899020206008.19
131.25,505.429992675781,161199866472516,5097103483930.41
132.8125,508.640014648438,173780504871700,5386338049766.1
134.375,511.712778320313,186444286097527,5517297281222.58
135.9375,514.687604980469,198586152934456,5738713349615.65
137.5,518.02001953125,211773624333730,5961207225540.79
139.0625,521.469970703125,223506520060980,6129313816318.75
140.625,524.190002441406,236118108323614,6348110777444.86
142.1875,527.390014648438,247235155002664,6539115989627.76
143.75,530.099975585938,258980414518254,6697718377110.23
145.3125,533.639254056491,270519505050357,6849467157116.81
146.875,536.75,282603393237616,6990734006111.17
148.4375,539.827688363882,293469352927101,7153656885923.95
150,542.736420898438,304731811895316,7299935563622.68
151.5625,546.089965820313,315377157791635,7469845885475.3
153.125,549.280029296875,326384505739082,7549642284731.28
154.6875,551.739595853365,336121688686217,7791741307114.21
156.25,555.169982910156,346287497223803,7934262191409.49
157.8125,558.389174804688,356059185038972,8014270913012.38
159.375,561.5400390625,365785288103543,8187011439310.7
160.9375,564.305363581731,374579948663302,8308493289890.55
162.5,567.410034179688,383875655796853,8461137470790.18
164.0625,570.589965820313,392562115720453,8530743994360.38
165.625,573.713857797476,401751834591293,8629781984705.94
167.1875,576.690002441406,409488627554491,8759993482192.5
168.75,579.841139573318,416330685264272,8891241025189.04
170.3125,582.834033203125,423513201609511,8953016153151.02
171.875,585.766498272236,431611263142406,9133092048976.59
173.4375,589.119995117188,439095320314885,9240584181174.39
175,591.921959510216,446453170105150,9438563071452.58
176.5625,594.949951171875,454591496086983,9531791469387.52
178.125,598.099975585938,461531582713215,9644930669066.9
179.6875,601.000788762019,469021871844739,9796120997697.48
181.25,603.919982910156,476867982517747,9834181901358.76
182.8125,607.090007324219,484347238401608,9950306190882.45
184.375,610.4599609375,491595634801528,10119486078479.3
185.9375,613.609985351563,497728052991128,10230324770505.4
187.5,616.260009765625,503085125531607,10300958925368.5
189.0625,619.400024414063,508072233554966,10420110517268.9
190.625,622.722426757813,514906551833247,10586789498824.1
192.1875,626.057692307693,520976037269796,10617005095650.4
193.75,628.799987792969,525947059431455,10804098091349.5
195.3125,631.672838483538,530177971904557,10814104749243.4
196.875,634.635352501503,537161956842277,10970977366231.9
198.4375,637.699951171875,544064655804116,11186991305943.8
200,640.820007324219,552648366260409,11319018703880.6
201.5625,643.699951171875,559758969638172,11456399744147
203.125,646.820007324219,568745047489732,11570113823710.7
204.6875,649.929992675781,576339375187815,11693938992829.9
206.25,653.030787541316,584597111473637,11858191953361.8
207.8125,655.669982910156,591285148279536,12027207014908.4
209.375,659.080017089844,600232328973546,12221191758580
210.9375,662.119995117188,608267298003644,12302443947969.4
212.5,665.45073054387,615097523455175,12364622416239.1
214.0625,668.079956054688,622229707026259,12521284723998.4
215.625,671.179992675781,631618834762113,12778029008993.6
217.1875,674.427216796875,638752642093418,12961175187328.1
218.75,677.243598632813,647227929000687,13001516310201.5
220.3125,680.219970703125,655205646113630,13203576880724.9
221.875,683.143850473258,666095719016274,13352771643846
223.4375,686.400024414063,678305354363190,13597512788819.8
225,689.239990234375,691277262060984,13748831642455.3
226.5625,692.559997558594,703438198474386,14045491210973
228.125,695.640014648438,717032149457545,14264474077627.1
229.6875,698.719970703125,727522397242677,14375298317470.5
231.25,701.396146334135,738475825677012,14621219470109.4
232.8125,704.344642052284,748884486638762,14821525842397
234.375,707,764518025406964,14983466868679.7
235.9375,710.433866060697,780135789635221,15117155632617.8
237.5,713.648383789063,796206357300619,15446622098190.5
239.0625,716.440002441406,808736560487591,15620388238107.4
240.625,719.97998046875,823421136229764,15776247164798.7
242.1875,723.049987792969,835373113660119,15953813015277.3
243.75,726.216130183294,845385309158633,16071984046168.6
